Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
8788264277,"Mar 27, 2023, 6:46:08 PM",Afternoon Walk,Walk,,1572,1.65,107.0,3,false,,,activities/9431305301.tcx.gz,,,1572.0,1194.0,1650.3800048828125,2.6769418716430664,1.382227897644043,2.5,0.20000000298023224,6.099999904632568,8.600000381469727,6.968760967254639,0.13936184346675873,,,68.0,61.08821105957031,,100.63318634033203,,,144.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0498601198196411,0.0,,,,,,,,,,,,""
8788264291,"Mar 27, 2023, 7:22:50 PM",Afternoon Workout,Crossfit,"",232,0,123.0,0,false,"",,activities/9431305431.tcx.gz,,,232.0,232.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,114.14655303955078,,,28.0,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8788264344,"Mar 27, 2023, 7:34:30 PM",Afternoon Workout,Crossfit,"",180,0,115.0,0,false,"",,activities/9431305504.tcx.gz,,,180.0,180.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,97.28333282470703,,,16.0,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8788264351,"Mar 27, 2023, 7:30:24 PM",Afternoon Workout,Crossfit,"",190,0,114.0,0,false,"",,activities/9431305461.tcx.gz,,,190.0,190.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,101.48420715332031,,,18.0,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8788264413,"Mar 27, 2023, 7:50:31 PM",Afternoon Workout,Crossfit,"",151,0,107.0,0,false,"",,activities/9431305564.tcx.gz,,,151.0,151.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,93.34436798095703,,,12.0,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8788264416,"Mar 27, 2023, 7:46:15 PM",Afternoon Workout,Crossfit,"",251,0,120.0,0,false,"",,activities/9431305541.tcx.gz,,,251.0,251.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,110.77291107177734,,,28.0,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8788264546,"Mar 27, 2023, 7:56:26 PM",Afternoon Walk,Walk,,1383,1.57,113.0,3,false,,,activities/9431305653.tcx.gz,,,1383.0,1078.0,1578.559326171875,2.667872190475464,1.4643406867980957,0.0,2.200000047683716,6.099999904632568,8.600000381469727,2.1172590255737305,-0.13936759531497955,,,68.0,61.4577751159668,,105.1679458618164,,,140.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.141402244567871,0.0,,,,,,,,,,,,""
8807506425,"Mar 29, 2023, 11:37:20 AM",Morning Workout,Crossfit,"",493,0,151.0,4,false,"",,activities/9451540322.tcx.gz,,,493.0,493.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,113.08316802978516,,,59.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8807506472,"Mar 29, 2023, 11:31:06 AM",Morning Workout,Crossfit,"",266,0,102.0,0,false,"",,activities/9451540257.tcx.gz,,,266.0,266.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,93.81578826904297,,,21.0,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8807506509,"Mar 29, 2023, 11:51:32 AM",Morning Run,Run,,212,0.58,174.0,6,false,,,activities/9451540362.tcx.gz,,,212.0,175.0,584.6220092773438,3.9734203815460205,3.3406970500946045,0.0,0.5,8.0,9.0,3.1739492416381836,-0.08552534878253937,,,101.0,95.00578308105469,,164.5086669921875,,,45.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,584.7999877929688,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.757650852203369,0.0,,,,,,,,,,,,""
8807506595,"Mar 29, 2023, 11:55:49 AM",Morning Weight Training,Weight Training,,134,0,139.0,0,false,,,activities/9451540436.tcx.gz,,,134.0,134.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,122.47014617919922,,,18.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8807506596,"Mar 29, 2023, 11:59:31 AM",Morning Workout,Crossfit,"",79,0,157.0,1,false,"",,activities/9451540458.tcx.gz,,,79.0,79.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,118.2911376953125,,,10.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8807506703,"Mar 29, 2023, 12:01:17 PM",Morning Workout,Crossfit,"",244,0,154.0,4,false,"",,activities/9451540531.tcx.gz,,,244.0,244.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,135.3401641845703,,,39.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8807506789,"Mar 29, 2023, 12:07:14 PM",Morning Run,Run,,380,0.54,129.0,1,false,,,activities/9451540608.tcx.gz,,,380.0,373.0,542.9075317382812,2.6409642696380615,1.4555160999298096,0.0,-0.10000000149011612,8.0,9.0,2.0031423568725586,0.01841934397816658,,,64.0,60.79245376586914,,121.14286041259766,,,52.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,543.7000122070312,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.428704023361206,0.0,,,,,,,,,,,,""
8807506834,"Mar 29, 2023, 12:14:08 PM",Morning Weight Training,Weight Training,,41,0,96.0,0,false,,,activities/9451540679.tcx.gz,,,41.0,41.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,93.78048706054688,,,3.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8807506944,"Mar 29, 2023, 12:25:24 PM",Morning Walk,Walk,,260417,1.54,124.0,3,false,,,activities/9451540753.tcx.gz,,,260417.0,1144.0,1540.500732421875,2.5504581928253174,1.346591591835022,0.0,2.299999952316284,6.199999809265137,8.600000381469727,1.9694000482559204,-0.14930211007595062,,,67.0,58.87740707397461,,113.16462707519531,,,150.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.005915515124797821,0.0,,,,,,,,,,,,""
8865568646,"Apr 10, 2023, 11:35:47 AM",Morning Workout,Crossfit,"",233,0,157.0,3,false,"",,activities/9512771345.tcx.gz,,,233.0,233.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,131.7296142578125,,,35.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8865568728,"Apr 10, 2023, 11:42:47 AM",Morning Workout,Crossfit,"",549,0,144.0,3,false,"",,activities/9512771426.tcx.gz,,,549.0,549.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,116.14207458496094,,,67.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8865568851,"Apr 10, 2023, 11:57:22 AM",Morning Workout,Crossfit,"",1132,0,192.0,48,false,"",,activities/9512771543.tcx.gz,,,1132.0,1132.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,153.51943969726562,,,228.0,,,48.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8866681331,"Apr 10, 2023, 3:12:36 PM",Lunch Weight Training,Weight Training,,236,0,117.0,0,false,,,activities/9513949580.tcx.gz,,,236.0,236.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,106.81779479980469,,,22.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8866681402,"Apr 10, 2023, 2:51:49 PM",Lunch Walk,Walk,,963,1.50,114.0,2,false,,,activities/9513949513.tcx.gz,,,963.0,948.0,1506.9918212890625,2.391394853591919,1.589653730392456,2.493333339691162,0.19333000481128693,6.099999904632568,8.600000381469727,4.980030059814453,0.15262193977832794,,,68.0,62.76054763793945,,105.16983032226562,,,102.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5648927688598633,0.0,,,,,,,,,,,,""
8871425776,"Apr 10, 2023, 3:17:22 PM",Lunch Weight Training,Weight Training,,147,0,118.0,0,false,,,activities/9518954126.tcx.gz,,,147.0,147.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,106.42857360839844,,,15.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8879345141,"Apr 10, 2023, 3:25:36 PM",Lunch Weight Training,Weight Training,,265,0,119.0,0,false,,,activities/9527821992.tcx.gz,,,265.0,265.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,82.45282745361328,,,17.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8879346627,"Apr 11, 2023, 11:40:17 AM",Morning Workout,Crossfit,"",335,0,101.0,0,false,"",,activities/9527823095.tcx.gz,,,335.0,335.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,87.11641693115234,,,23.0,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8879347011,"Apr 10, 2023, 3:31:32 PM",Lunch Weight Training,Weight Training,,272,0,128.0,0,false,,,activities/9527823657.tcx.gz,,,272.0,272.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,117.35662078857422,,,34.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8879347145,"Apr 10, 2023, 3:42:25 PM",Lunch Walk,Walk,,1309,1.56,143.0,3,false,,,activities/9527823697.tcx.gz,,,1309.0,1106.0,1560.1116943359375,2.2341418266296387,1.4105892181396484,0.0,2.299999952316284,6.199999809265137,8.600000381469727,1.9748636484146118,-0.1474253386259079,,,68.0,60.13259506225586,,110.59852600097656,,,152.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.191834807395935,0.0,,,,,,,,,,,,""
8879347150,"Apr 10, 2023, 3:21:22 PM",Lunch Weight Training,Weight Training,,173,0,132.0,0,false,,,activities/9527823646.tcx.gz,,,173.0,173.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,110.39884185791016,,,19.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8879349445,"Apr 11, 2023, 11:53:28 AM",Morning Weight Training,Weight Training,,534,0,160.0,3,false,,,activities/9527826628.tcx.gz,,,534.0,534.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,130.86703491210938,,,59.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8879349743,"Apr 11, 2023, 12:07:36 PM",Morning Workout,Crossfit,"",1013,0,162.0,20,false,"",,activities/9527826719.tcx.gz,,,1013.0,1013.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,134.1016845703125,,,133.0,,,20.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8879349884,"Apr 12, 2023, 3:20:02 PM",Lunch Workout,Crossfit,"",464,0,153.0,7,false,"",,activities/9527826992.tcx.gz,,,464.0,464.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,130.4525909423828,,,71.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8879349885,"Apr 12, 2023, 3:11:37 PM",Lunch Workout,Crossfit,"",240,0,146.0,3,false,"",,activities/9527826932.tcx.gz,,,240.0,240.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,124.98332977294922,,,35.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8879349911,"Apr 12, 2023, 3:55:15 PM",Lunch Walk,Walk,,1563,1.60,123.0,3,false,,,activities/9527827152.tcx.gz,,,1563.0,1196.0,1599.1904296875,2.798022985458374,1.33711576461792,0.0,2.200000047683716,6.300000190734863,8.600000381469727,1.8931571245193481,-0.1375696063041687,,,65.0,59.512752532958984,,112.7845230102539,,,181.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0231544971466064,0.0,,,,,,,,,,,,""
8879350141,"Apr 12, 2023, 2:44:03 PM",Lunch Walk,Walk,,1072,1.40,101.0,2,false,,,activities/9527826874.tcx.gz,,,1072.0,923.0,1404.576416015625,2.897675037384033,1.5217512845993042,2.5,1.2000000476837158,6.099999904632568,8.699999809265137,5.241778373718262,0.09255459159612656,,,68.0,63.058631896972656,,94.75895690917969,,,91.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3102391958236694,0.0,,,,,,,,,,,,""
8888946720,"Apr 14, 2023, 11:30:42 AM",Morning Workout,Crossfit,"",618,0,93.0,1,false,"",,activities/9538030398.tcx.gz,,,618.0,618.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,77.01618194580078,,,28.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8888946721,"Apr 14, 2023, 11:43:50 AM",Morning Weight Training,Weight Training,,508,0,132.0,1,false,,,activities/9538030428.tcx.gz,,,508.0,508.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,113.76181030273438,,,61.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8888946861,"Apr 14, 2023, 11:58:52 AM",Morning Workout,Crossfit,"",1161,0,185.0,31,false,"",,activities/9538030525.tcx.gz,,,1161.0,1161.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,140.768310546875,,,205.0,,,31.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8888947086,"Apr 14, 2023, 12:22:38 PM",Morning Walk,Walk,,2134,1.82,124.0,4,false,,,activities/9538030659.tcx.gz,,,2134.0,1467.0,1828.3092041015625,2.51511287689209,1.2462912797927856,0.0,2.200000047683716,6.300000190734863,8.600000381469727,1.9613983631134033,-0.12032975256443024,,,71.0,61.32572937011719,,110.63863372802734,,,234.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8567522168159485,0.0,,,,,,,,,,,,""
8889708837,"Apr 14, 2023, 2:45:03 PM",Lunch Walk,Walk,,1141,1.54,114.0,2,false,,,activities/9538835786.tcx.gz,,,1141.0,998.0,1548.0230712890625,2.8601362705230713,1.551125407218933,2.496969699859619,0.19697000086307526,6.099999904632568,8.600000381469727,3.9885365962982178,0.14857658743858337,,,71.0,64.0631332397461,,105.44093322753906,,,119.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3567248582839966,0.0,,,,,,,,,,,,""
8889708911,"Apr 14, 2023, 3:04:12 PM",Lunch Weight Training,Weight Training,,1901,0,135.0,6,false,,,activities/9538835906.tcx.gz,,,1901.0,1901.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,114.28511047363281,,,236.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8891183203,"Apr 14, 2023, 3:42:01 PM",Lunch Walk,Walk,,1012,1.51,116.0,3,false,,,activities/9540398700.tcx.gz,,,1012.0,1012.0,1513.2828369140625,2.6306800842285156,1.4953386783599854,0.0,2.0999999046325684,6.300000190734863,8.600000381469727,2.0846667289733887,-0.1387711465358734,,,68.0,62.12835693359375,,108.65074920654297,,,114.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4953386783599854,0.0,,,,,,,,,,,,""
8907334442,"Apr 17, 2023, 11:32:00 AM",Morning Workout,Crossfit,"",664,0,144.0,2,false,"",,activities/9557608978.tcx.gz,,,664.0,664.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,100.84638214111328,,,55.0,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8907334552,"Apr 17, 2023, 11:45:16 AM",Morning Workout,Crossfit,"",485,0,184.0,25,false,"",,activities/9557609075.tcx.gz,,,485.0,485.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,159.50721740722656,,,103.0,,,25.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8907334633,"Apr 17, 2023, 12:01:22 PM",Morning Workout,Crossfit,"",1212,0,179.0,34,false,"",,activities/9557609175.tcx.gz,,,1212.0,1212.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,143.0330047607422,,,221.0,,,34.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8907334817,"Apr 17, 2023, 3:04:29 PM",Lunch Walk,Walk,,871,1.39,129.0,2,false,,,activities/9557609298.tcx.gz,,,871.0,871.0,1398.7696533203125,2.6854352951049805,1.6059353351593018,2.5,1.0,6.099999904632568,8.600000381469727,5.931612491607666,0.10723709315061569,,,71.0,64.7240982055664,,111.63329315185547,,,104.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6059353351593018,0.0,,,,,,,,,,,,""
8907334862,"Apr 17, 2023, 3:21:20 PM",Lunch Weight Training,Weight Training,,1237,0,131.0,3,false,,,activities/9557609396.tcx.gz,,,1237.0,1237.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,106.99029541015625,,,135.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8913178731,"Apr 17, 2023, 3:46:45 PM",Lunch Walk,Walk,,1006,1.50,113.0,2,false,,,activities/9563783875.tcx.gz,,,1006.0,1006.0,1506.8323974609375,2.440676212310791,1.4978452920913696,0.0,2.299999952316284,6.199999809265137,8.600000381469727,1.9864487648010254,-0.15263807773590088,,,68.0,62.660301208496094,,103.08643341064453,,,102.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4978452920913696,0.0,,,,,,,,,,,,""
8925294146,"Apr 20, 2023, 3:04:04 PM",Lunch Workout,Crossfit,"",268,0,109.0,0,false,"",,activities/9576498518.tcx.gz,,,268.0,268.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,100.81343078613281,,,25.0,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8925294185,"Apr 20, 2023, 2:42:13 PM",Lunch Walk,Walk,,968,1.51,126.0,2,false,,,activities/9576498495.tcx.gz,,,968.0,948.0,1514.163330078125,2.8010776042938232,1.5972187519073486,2.4962964057922363,0.39629998803138733,6.099999904632568,8.600000381469727,3.9192373752593994,0.13869045674800873,,,71.0,65.62080383300781,,111.1895980834961,,,113.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5642184019088745,0.0,,,,,,,,,,,,""
8925294210,"Apr 20, 2023, 3:09:48 PM",Lunch Workout,Crossfit,"",314,0,120.0,0,false,"",,activities/9576498595.tcx.gz,,,314.0,314.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,101.89808654785156,,,31.0,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8925600684,"Apr 20, 2023, 3:37:44 PM",Lunch Workout,Crossfit,"",707,0,163.0,19,false,"",,activities/9576820691.tcx.gz,,,707.0,707.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,140.00282287597656,,,123.0,,,19.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8931280307,"Apr 20, 2023, 3:54:30 PM",Lunch Walk,Walk,,1184,1.71,124.0,3,false,,,activities/9582828646.tcx.gz,,,1184.0,1184.0,1714.998291015625,3.0757107734680176,1.4484783411026,0.0,2.299999952316284,6.199999809265137,8.600000381469727,1.9362297058105469,-0.13411091268062592,,,69.0,62.27194595336914,,114.65662384033203,,,149.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4484783411026,0.0,,,,,,,,,,,,""
8931280394,"Apr 21, 2023, 12:15:06 PM",Morning Workout,Crossfit,"",795,0,98.0,1,false,"",,activities/9582828787.tcx.gz,,,795.0,795.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,85.14087677001953,,,45.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8931280412,"Apr 21, 2023, 11:34:36 AM",Morning Walk,Walk,,1102,1.48,125.0,2,false,,,activities/9582828736.tcx.gz,,,1102.0,900.0,1481.524658203125,2.7431647777557373,1.6461384296417236,2.496551752090454,0.9965500235557556,6.099999904632568,8.800000190734863,6.87821102142334,0.10124704986810684,,,72.0,66.07386016845703,,102.2102279663086,,,106.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3443962335586548,0.0,,,,,,,,,,,,""
8931280553,"Apr 21, 2023, 12:41:33 PM",Morning Workout,Crossfit,"",1514,0,176.0,58,false,"",,activities/9582828907.tcx.gz,,,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,148.38441467285156,,,291.0,,,58.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8931280639,"Apr 21, 2023, 1:18:01 PM",Morning Walk,Walk,,944,1.50,128.0,3,false,,,activities/9582829035.tcx.gz,,,944.0,944.0,1505.8031005859375,2.8768093585968018,1.5951303243637085,0.0,2.200000047683716,6.300000190734863,8.600000381469727,1.8572745323181152,-0.1461014449596405,,,68.0,64.18890380859375,,122.186767578125,,,133.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5951303243637085,0.0,,,,,,,,,,,,""
8939161054,"Apr 21, 2023, 7:08:32 PM",Afternoon Walk,Walk,,2235,1.41,130.0,5,false,,,activities/9591169411.tcx.gz,,,2235.0,2103.0,1409.1217041015625,1.1114962100982666,0.6700531244277954,0.0,-0.20000000298023224,5.5,7.300000190734863,6.7961015701293945,0.014193237759172916,,,52.0,40.6683349609375,,102.42420959472656,,,229.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6304795145988464,0.0,,,,,,,,,,,,""
8948219068,"Apr 24, 2023, 12:12:35 PM",Morning Weight Training,Weight Training,,1279,0,118.0,3,false,,,activities/9601091162.tcx.gz,,,1279.0,1279.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,101.9976577758789,,,127.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8948219158,"Apr 24, 2023, 12:36:44 PM",Morning Walk,Walk,,1290,1.62,112.0,3,false,,,activities/9601091237.tcx.gz,,,1290.0,1141.0,1622.637451171875,3.135371208190918,1.4221186637878418,0.0,2.4000000953674316,6.199999809265137,8.600000381469727,1.9979135990142822,-0.1479073464870453,,,69.0,64.13683319091797,,104.43111419677734,,,134.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.257858395576477,0.0,,,,,,,,,,,,""
